ticker,model,group,block_months,repeats,mean_mse_increase,permutation_sd,interpretation
MTRN,forest_full,financial,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,valuation,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,market,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,momentum,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,risk,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,industry,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,business,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
MTRN,forest_full,transform,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,financial,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,valuation,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,market,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,momentum,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,risk,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,industry,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,business,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ENTG,forest_full,transform,3,20,0.0,0.0,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,financial,3,20,-7.527718048973391e-05,0.0001000176021875,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,valuation,3,20,0.0002125219058732,9.669936455614922e-05,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,market,3,20,-6.572515478321574e-05,0.0003558283437284,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,momentum,3,20,0.000129089097854,0.0001757898411851,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,risk,3,20,-0.0001481557036145,0.0001916691002623,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,industry,3,20,0.0002387089267964,0.0006576536620342,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,business,3,20,0.0002730328569656,0.0003147968247377,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
CRS,forest_full,transform,3,20,-9.170659757606198e-05,0.0001046261338503,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,financial,3,20,3.291498717267888e-06,0.0001376932508528,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,valuation,3,20,-7.499012969319086e-05,0.0002039187287357,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,market,3,20,0.0004693255108749,0.0004571462194406,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,momentum,3,20,-1.9583628043976302e-06,0.0002245024816935,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,risk,3,20,0.0006671189046942,0.00041933060619,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,industry,3,20,0.0005052894772608,0.000325275856743,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,business,3,20,0.0005216147825166,0.0004111794157791,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
ATI,forest_full,transform,3,20,1.2025417914945936e-05,0.0001200842990381,"Retrospective grouped block permutation with fitted models held fixed. Can break cross-group dependence; no causal meaning, no prediction claim, no significance interval."
